age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,campaign,previous,poutcome,y,previously_contacted,pdays_capped
71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,2,0,no_prior_campaign,0,0,872
66,entrepreneur,married,primary,no,0,no,no,telephone,12,aug,1,0,no_prior_campaign,0,0,872
60,blue-collar,married,primary,no,631,no,no,cellular,12,aug,2,0,no_prior_campaign,1,0,872
32,management,single,tertiary,no,3283,no,no,cellular,12,aug,2,2,success,1,1,191
32,services,single,secondary,no,1153,no,no,cellular,12,aug,2,0,no_prior_campaign,0,0,872
37,management,married,tertiary,no,393,yes,no,cellular,12,aug,2,2,success,0,1,104
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,12,aug,2,3,success,1,1,104
26,management,single,tertiary,no,141,no,no,cellular,12,aug,2,0,no_prior_campaign,0,0,872
25,technician,single,secondary,no,886,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
26,student,single,secondary,no,5296,no,no,telephone,12,aug,1,0,no_prior_campaign,0,0,872
31,services,single,secondary,no,181,no,no,cellular,12,aug,1,1,success,1,1,104
32,technician,married,secondary,no,484,yes,no,cellular,12,aug,2,1,success,1,1,463
21,student,single,secondary,no,123,no,no,telephone,12,aug,1,0,no_prior_campaign,1,0,872
74,retired,married,tertiary,no,20422,no,no,cellular,12,aug,2,0,no_prior_campaign,0,0,872
35,self-employed,single,tertiary,no,353,no,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
24,student,single,primary,no,474,no,no,cellular,12,aug,1,1,success,0,1,104
28,technician,single,tertiary,no,0,yes,no,cellular,12,aug,1,3,success,0,1,79
50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,2,0,no_prior_campaign,1,0,872
36,management,single,tertiary,no,3850,yes,no,cellular,12,aug,2,4,failure,1,1,100
59,housemaid,married,primary,no,182,no,no,cellular,12,aug,1,2,failure,0,1,104
38,admin.,single,secondary,no,245,yes,yes,cellular,12,aug,2,4,failure,0,1,117
75,retired,married,primary,no,2970,no,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
20,student,single,primary,no,6991,no,no,cellular,12,aug,2,0,no_prior_campaign,1,0,872
36,admin.,married,tertiary,no,29,no,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
35,housemaid,married,tertiary,no,11219,no,no,cellular,12,aug,2,1,failure,0,1,79
57,admin.,single,secondary,no,2223,no,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
40,admin.,married,secondary,no,3138,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
41,management,married,tertiary,no,27696,no,no,cellular,12,aug,2,1,failure,1,1,104
59,technician,married,secondary,no,116,no,no,cellular,12,aug,4,3,failure,1,1,422
30,management,single,tertiary,no,280,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
28,unemployed,single,secondary,no,16,no,no,cellular,12,aug,4,0,no_prior_campaign,0,0,872
53,services,married,secondary,no,341,no,no,cellular,12,aug,2,2,success,0,1,104
37,admin.,married,secondary,no,3420,no,no,telephone,12,aug,1,0,no_prior_campaign,0,0,872
36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
47,technician,married,tertiary,no,2408,no,no,cellular,12,aug,1,1,success,0,1,104
61,management,single,tertiary,no,2,no,no,cellular,12,aug,1,3,failure,1,1,114
18,student,single,primary,no,608,no,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
32,management,married,tertiary,no,1331,no,no,cellular,12,aug,1,4,success,0,1,104
51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,1,9,other,1,1,365
37,admin.,single,tertiary,no,3954,yes,no,cellular,12,aug,1,2,failure,0,1,117
37,technician,single,secondary,no,300,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
34,technician,married,secondary,no,256,yes,no,cellular,12,aug,2,1,failure,0,1,267
34,management,single,tertiary,no,48,yes,no,cellular,12,aug,3,6,failure,1,1,93
43,management,single,tertiary,no,1806,yes,no,cellular,12,aug,2,0,no_prior_campaign,0,0,872
35,management,married,tertiary,no,2088,yes,no,cellular,12,aug,1,3,failure,0,1,51
82,retired,married,secondary,no,0,no,no,telephone,12,aug,2,0,no_prior_campaign,0,0,872
32,services,married,secondary,no,386,no,no,cellular,12,aug,3,1,failure,0,1,104
36,management,single,tertiary,no,7252,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
43,management,married,tertiary,no,422,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
58,blue-collar,divorced,primary,no,1299,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
64,blue-collar,married,primary,no,1904,no,no,telephone,12,aug,2,0,no_prior_campaign,0,0,872
55,management,married,primary,no,113,no,no,cellular,12,aug,1,3,failure,1,1,457
35,admin.,single,secondary,no,3636,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
58,services,divorced,secondary,no,462,no,no,cellular,12,aug,1,0,no_prior_campaign,1,0,872
26,services,single,secondary,no,50,yes,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
33,student,married,tertiary,no,476,yes,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
69,retired,married,primary,no,324,no,no,cellular,12,aug,1,4,success,0,1,189
33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,2,1,success,1,1,104
23,technician,single,tertiary,no,1502,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
80,retired,married,secondary,no,1610,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
57,management,married,secondary,no,7633,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
34,unemployed,single,tertiary,no,415,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
76,retired,divorced,primary,no,86,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
49,entrepreneur,single,secondary,no,5802,no,no,cellular,12,aug,3,2,success,0,1,104
69,retired,married,primary,no,279,no,no,telephone,12,aug,1,0,no_prior_campaign,0,0,872
32,management,single,tertiary,no,354,no,no,cellular,12,aug,1,3,success,0,1,104
43,technician,married,tertiary,no,2643,no,no,cellular,12,aug,3,5,success,1,1,100
33,technician,married,tertiary,no,4401,no,no,cellular,12,aug,2,1,success,0,1,104
46,technician,married,secondary,no,0,no,no,cellular,12,aug,1,3,success,0,1,104
30,blue-collar,single,primary,no,334,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
64,retired,married,secondary,no,1370,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
44,self-employed,married,unknown,no,163,yes,no,cellular,12,aug,1,3,success,0,1,100
49,technician,married,secondary,no,905,no,no,cellular,12,aug,1,1,success,0,1,68
53,services,married,unknown,no,442,yes,no,cellular,12,aug,1,2,other,0,1,36
34,services,married,secondary,no,1337,no,no,cellular,12,aug,2,1,success,1,1,104
25,management,single,tertiary,no,2305,no,no,cellular,12,aug,2,2,failure,0,1,104
19,student,single,primary,no,56,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
44,technician,married,tertiary,no,1818,yes,yes,cellular,12,aug,1,1,failure,0,1,104
46,unemployed,married,secondary,no,1040,no,no,telephone,12,aug,1,5,failure,0,1,78
26,management,single,tertiary,no,1643,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
50,admin.,married,secondary,no,238,yes,no,cellular,12,aug,5,0,no_prior_campaign,0,0,872
74,retired,married,secondary,no,291,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
30,technician,married,secondary,no,6843,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
26,student,single,secondary,no,374,no,no,telephone,12,aug,2,0,no_prior_campaign,0,0,872
31,management,married,tertiary,no,1812,no,no,cellular,12,aug,1,1,success,0,1,104
36,technician,married,secondary,no,2474,yes,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
40,housemaid,married,secondary,no,2064,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
30,unemployed,single,tertiary,no,1159,no,no,cellular,12,aug,1,1,success,0,1,68
32,self-employed,divorced,tertiary,no,3271,no,no,cellular,12,aug,1,3,success,0,1,100
35,services,married,unknown,no,618,no,no,cellular,12,aug,1,1,success,1,1,104
32,technician,single,tertiary,no,1246,yes,no,cellular,12,aug,1,3,success,0,1,104
43,technician,single,secondary,no,451,no,no,cellular,12,aug,2,0,no_prior_campaign,1,0,872
62,management,married,tertiary,no,10373,no,no,cellular,12,aug,3,0,no_prior_campaign,0,0,872
70,technician,married,tertiary,no,6797,no,no,cellular,12,aug,1,0,no_prior_campaign,0,0,872
61,management,married,secondary,no,1471,no,no,cellular,12,aug,2,0,no_prior_campaign,0,0,872
43,retired,divorced,primary,no,5805,no,no,cellular,13,aug,5,0,no_prior_campaign,0,0,872
74,retired,married,primary,no,0,no,no,telephone,13,aug,2,0,no_prior_campaign,1,0,872
45,unemployed,divorced,primary,yes,11,no,no,cellular,13,aug,5,0,no_prior_campaign,1,0,872
38,blue-collar,single,secondary,no,0,no,no,cellular,13,aug,2,1,failure,0,1,105
47,services,married,secondary,no,4,no,no,cellular,13,aug,2,6,success,0,1,105
32,technician,single,tertiary,no,696,no,yes,cellular,13,aug,4,4,failure,0,1,105
38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,3,10,failure,1,1,94
52,technician,married,tertiary,no,1785,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
77,retired,married,tertiary,no,699,no,no,cellular,13,aug,2,0,no_prior_campaign,1,0,872
58,blue-collar,married,primary,no,0,no,no,telephone,13,aug,1,0,no_prior_campaign,0,0,872
67,retired,married,secondary,no,1146,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
71,retired,married,secondary,no,3,no,no,cellular,13,aug,3,1,other,0,1,189
32,management,single,tertiary,no,2465,no,no,cellular,13,aug,1,0,no_prior_campaign,1,0,872
32,management,married,tertiary,no,1388,yes,no,cellular,13,aug,1,1,success,0,1,105
32,admin.,single,secondary,no,5,yes,yes,cellular,13,aug,1,1,failure,0,1,127
29,admin.,single,tertiary,no,41,yes,no,cellular,13,aug,2,0,no_prior_campaign,1,0,872
40,technician,married,tertiary,no,99,no,no,cellular,13,aug,2,2,failure,0,1,364
26,management,single,tertiary,no,-8,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
31,admin.,married,secondary,no,35,no,no,cellular,13,aug,2,1,success,1,1,105
30,management,married,tertiary,no,802,yes,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
69,housemaid,single,unknown,no,2493,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
29,student,single,secondary,no,314,no,no,cellular,13,aug,3,1,success,0,1,105
36,technician,married,tertiary,no,341,no,no,cellular,13,aug,1,0,no_prior_campaign,1,0,872
50,services,married,secondary,no,3169,no,no,cellular,13,aug,1,1,failure,1,1,430
51,retired,married,secondary,no,2281,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
44,technician,divorced,secondary,no,14,no,no,cellular,13,aug,1,0,no_prior_campaign,1,0,872
71,retired,married,secondary,no,1651,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
67,technician,married,secondary,no,0,no,no,cellular,13,aug,2,1,success,0,1,188
26,student,single,secondary,no,611,no,no,cellular,13,aug,2,3,failure,0,1,69
36,technician,married,tertiary,no,1109,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
66,retired,married,secondary,no,4785,no,no,cellular,13,aug,3,0,no_prior_campaign,0,0,872
37,technician,married,secondary,no,24,yes,no,cellular,13,aug,1,2,failure,0,1,105
77,retired,married,secondary,no,610,no,no,cellular,13,aug,3,0,no_prior_campaign,0,0,872
60,retired,married,secondary,no,523,no,no,cellular,13,aug,3,0,no_prior_campaign,1,0,872
33,admin.,married,secondary,no,1604,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
33,management,married,tertiary,no,641,yes,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
23,student,single,secondary,no,431,no,no,cellular,13,aug,2,0,no_prior_campaign,1,0,872
34,management,married,tertiary,no,39,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
56,management,married,tertiary,no,616,no,no,cellular,13,aug,2,2,success,1,1,105
39,management,married,tertiary,no,1301,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
33,management,single,secondary,no,2859,yes,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
76,retired,married,primary,no,3324,no,no,cellular,13,aug,2,1,failure,1,1,192
72,retired,married,primary,no,2079,no,no,cellular,13,aug,1,3,other,0,1,191
37,management,single,tertiary,no,8066,no,no,telephone,13,aug,1,0,no_prior_campaign,0,0,872
28,services,single,secondary,no,231,yes,yes,cellular,13,aug,1,0,no_prior_campaign,0,0,872
24,student,single,secondary,no,0,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
24,student,single,secondary,no,382,no,no,cellular,13,aug,1,2,success,0,1,105
66,housemaid,divorced,primary,no,204,no,no,telephone,13,aug,1,0,no_prior_campaign,0,0,872
42,management,single,tertiary,no,3371,yes,yes,cellular,13,aug,1,2,failure,0,1,92
33,admin.,married,secondary,no,920,no,no,cellular,13,aug,1,1,success,0,1,105
29,management,married,tertiary,no,30,no,no,cellular,13,aug,1,1,failure,0,1,105
21,management,single,secondary,no,691,no,no,cellular,13,aug,1,2,other,0,1,101
33,services,married,secondary,no,227,yes,yes,cellular,13,aug,2,0,no_prior_campaign,1,0,872
35,admin.,single,tertiary,no,5007,yes,no,cellular,13,aug,1,2,other,0,1,112
28,technician,single,secondary,no,113,no,no,cellular,13,aug,3,1,failure,1,1,105
34,technician,married,tertiary,no,3160,yes,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
27,admin.,single,secondary,no,4590,yes,no,cellular,13,aug,1,2,failure,0,1,442
35,technician,married,secondary,no,1368,no,no,cellular,13,aug,2,3,success,0,1,78
48,self-employed,married,secondary,no,1559,no,no,cellular,13,aug,1,2,failure,0,1,190
34,admin.,married,tertiary,no,882,no,no,cellular,13,aug,1,5,success,0,1,113
54,technician,married,secondary,no,473,no,yes,cellular,13,aug,1,0,no_prior_campaign,0,0,872
74,retired,divorced,primary,no,166,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
36,admin.,single,tertiary,no,994,no,no,cellular,13,aug,2,3,success,0,1,105
48,self-employed,married,tertiary,no,3118,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
26,technician,single,tertiary,no,-67,yes,no,cellular,13,aug,1,1,success,0,1,90
45,technician,married,secondary,no,0,no,no,telephone,13,aug,1,0,no_prior_campaign,0,0,872
57,housemaid,divorced,primary,no,1198,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
34,management,single,tertiary,no,2279,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
34,management,single,tertiary,no,13014,no,no,cellular,13,aug,1,0,no_prior_campaign,1,0,872
30,admin.,single,tertiary,no,305,no,no,cellular,13,aug,1,3,success,0,1,105
56,retired,married,primary,no,9367,no,no,cellular,13,aug,2,2,success,1,1,101
35,admin.,single,tertiary,no,4233,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
50,housemaid,divorced,secondary,no,0,no,no,telephone,13,aug,1,2,failure,0,1,105
30,management,single,tertiary,no,499,yes,no,cellular,13,aug,2,1,failure,0,1,90
45,management,single,tertiary,no,2067,yes,no,cellular,13,aug,2,1,success,1,1,462
36,technician,single,secondary,no,376,no,no,cellular,13,aug,1,0,no_prior_campaign,1,0,872
57,retired,single,tertiary,no,842,no,no,cellular,13,aug,3,0,no_prior_campaign,1,0,872
35,management,married,tertiary,no,1471,yes,yes,cellular,13,aug,3,0,no_prior_campaign,0,0,872
30,student,single,tertiary,no,3115,no,no,telephone,13,aug,2,0,no_prior_campaign,0,0,872
34,management,single,tertiary,no,1228,no,no,cellular,13,aug,2,10,success,0,1,105
30,management,married,tertiary,no,877,no,no,cellular,13,aug,1,5,failure,0,1,83
33,blue-collar,married,secondary,no,5164,no,no,cellular,13,aug,2,1,failure,0,1,265
33,management,married,tertiary,no,3363,yes,yes,cellular,13,aug,1,0,no_prior_campaign,0,0,872
66,management,single,tertiary,no,6483,no,no,cellular,13,aug,1,0,no_prior_campaign,0,0,872
49,technician,married,tertiary,no,1235,no,no,cellular,13,aug,3,0,no_prior_campaign,1,0,872
29,housemaid,single,tertiary,no,453,no,no,cellular,13,aug,2,0,no_prior_campaign,0,0,872
49,management,married,tertiary,no,1,no,no,telephone,13,aug,2,4,success,1,1,101
33,admin.,married,secondary,no,1737,no,no,cellular,14,aug,2,2,failure,0,1,106
58,retired,married,secondary,no,1227,no,no,cellular,14,aug,2,2,failure,0,1,37
37,services,married,secondary,no,775,no,no,cellular,14,aug,2,0,no_prior_campaign,1,0,872
74,retired,married,tertiary,no,6027,no,no,cellular,14,aug,2,0,no_prior_campaign,0,0,872
67,retired,married,primary,no,10776,no,no,telephone,14,aug,2,17,other,0,1,99
37,management,married,tertiary,no,1276,no,no,cellular,14,aug,2,0,no_prior_campaign,1,0,872
35,management,single,tertiary,no,18111,no,no,cellular,14,aug,4,0,no_prior_campaign,1,0,872
59,unemployed,divorced,secondary,no,2026,no,no,cellular,14,aug,3,1,failure,0,1,73
68,retired,married,primary,no,2301,no,no,cellular,14,aug,3,1,failure,0,1,120
21,student,single,secondary,no,6844,no,no,cellular,14,aug,3,7,other,0,1,127
57,admin.,married,secondary,no,169,no,no,cellular,14,aug,1,2,failure,0,1,106
29,unemployed,single,secondary,no,486,no,no,telephone,14,aug,1,1,failure,0,1,106
43,unemployed,married,secondary,no,775,no,no,cellular,14,aug,1,1,failure,0,1,106
45,management,married,tertiary,no,1433,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
46,unemployed,single,tertiary,no,44,no,no,cellular,14,aug,1,0,no_prior_campaign,1,0,872
26,admin.,single,secondary,no,255,no,no,cellular,14,aug,2,2,success,1,1,106
54,retired,married,tertiary,no,1778,no,no,cellular,14,aug,1,2,failure,0,1,268
33,self-employed,married,tertiary,no,263,no,no,cellular,14,aug,1,2,failure,0,1,102
69,retired,married,primary,no,579,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
47,unemployed,married,secondary,no,926,no,no,cellular,14,aug,1,5,success,1,1,403
63,retired,divorced,secondary,no,4833,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
59,management,divorced,tertiary,no,3368,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
58,management,divorced,tertiary,no,5701,no,no,cellular,14,aug,3,2,success,0,1,106
36,management,married,primary,no,1506,no,no,cellular,14,aug,3,0,no_prior_campaign,1,0,872
19,student,single,unknown,no,60,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
28,admin.,single,tertiary,no,373,yes,no,cellular,14,aug,1,4,other,0,1,79
26,technician,single,tertiary,no,777,yes,no,cellular,14,aug,2,1,failure,0,1,463
37,management,married,tertiary,no,332,yes,no,cellular,14,aug,2,7,failure,0,1,84
64,retired,married,tertiary,no,846,no,no,cellular,14,aug,3,0,no_prior_campaign,0,0,872
36,blue-collar,divorced,secondary,no,2843,no,no,cellular,14,aug,1,0,no_prior_campaign,1,0,872
22,student,single,secondary,no,47,no,no,cellular,14,aug,2,0,no_prior_campaign,0,0,872
38,technician,divorced,secondary,no,902,yes,no,cellular,14,aug,1,4,success,0,1,102
37,student,single,unknown,no,444,no,no,cellular,14,aug,1,5,success,1,1,102
62,management,married,tertiary,no,557,no,no,cellular,14,aug,1,0,no_prior_campaign,1,0,872
29,student,single,unknown,no,145,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
26,blue-collar,single,secondary,no,535,no,no,cellular,14,aug,1,0,no_prior_campaign,1,0,872
72,retired,single,tertiary,no,614,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
45,management,married,tertiary,no,2671,no,no,cellular,14,aug,4,0,no_prior_campaign,1,0,872
33,management,married,tertiary,no,271,yes,no,cellular,14,aug,2,0,no_prior_campaign,1,0,872
63,technician,married,secondary,no,896,yes,no,cellular,14,aug,2,0,no_prior_campaign,1,0,872
23,blue-collar,married,secondary,no,272,no,no,cellular,14,aug,2,0,no_prior_campaign,1,0,872
57,retired,married,secondary,no,479,no,no,telephone,14,aug,2,0,no_prior_campaign,0,0,872
55,retired,married,primary,no,16432,no,no,cellular,14,aug,2,0,no_prior_campaign,0,0,872
20,student,single,secondary,no,210,no,no,cellular,14,aug,1,0,no_prior_campaign,0,0,872
25,management,single,tertiary,no,528,no,no,cellular,14,aug,1,0,no_prior_campaign,1,0,872
32,technician,married,tertiary,no,2976,yes,no,cellular,14,aug,5,0,no_prior_campaign,0,0,872
60,retired,married,unknown,no,209,no,no,cellular,14,aug,3,1,failure,1,1,106
